"code","locality","address","voters","polling.places","county","district","election.year","non.ret.places","non.ret.voters","consolidated"
"21064","Lehun-two Public School","Lehun-two",751,2,"Lofa",2,2014,NA,NA,NA
"21065","Fangonda Public School","Fangonda Town",810,2,"Lofa",2,2014,NA,NA,NA
"21074","Kimbalahun Town Hall","Kimbalahun",586,2,"Lofa",2,2014,NA,NA,NA
"21075","Popalahun Public School","Popalahun",1884,4,"Lofa",2,2014,NA,NA,NA
"21096","Memolahun Public School","Memolahun",1415,3,"Lofa",2,2014,NA,NA,NA
"21097","Seema Public School","Seema",1392,3,"Lofa",2,2014,NA,NA,NA
"21098","Fulawahun Palava Hut","Fulawahun Village",2020,5,"Lofa",2,2014,NA,NA,NA
"21099","Jorpowahun Town Hall","Jorpowahun",1836,4,"Lofa",2,2014,NA,NA,NA
"21100","Vahun Town Hall","Vahun",2404,5,"Lofa",2,2014,NA,NA,NA
"21113","Yassadu Public School","Yassadu",1556,4,"Lofa",2,2014,NA,NA,NA
"21013","Lukasu Town Hall","Lukasu",1286,3,"Lofa",3,2014,NA,NA,NA
"21014","Bondowalahun Town Hall","Bondowalahun # 1",792,2,"Lofa",3,2014,NA,NA,NA
"21015","Bowalahun Town Hall","Boawohun",999,2,"Lofa",3,2014,NA,NA,NA
"21016","Gilema Town Hall","Gilema",468,1,"Lofa",3,2014,NA,NA,NA
"21019","Balahun Public School","Balahun (2)",1156,3,"Lofa",3,2014,NA,NA,NA
"21037","Taninahun Public School","Taninahun",1203,3,"Lofa",3,2014,NA,NA,NA
"21050","Kpadehmai Town Hall","Kpadehmai Town",1108,3,"Lofa",3,2014,NA,NA,NA
"21054","Zeayorzu Public School","Zeayorzu Town",412,1,"Lofa",3,2014,NA,NA,NA
"21055","Kpakamai Public School","Kpakamai",521,2,"Lofa",3,2014,NA,NA,NA
"21056","Bolahun Public School","Bolahun Town (a)",1446,3,"Lofa",3,2014,NA,NA,NA
"21057","Sosomolahun Public School","Sosomoilahun",1201,3,"Lofa",3,2014,NA,NA,NA
"21060","Lawalazu Town Hall","Lawalazu",1160,3,"Lofa",3,2014,NA,NA,NA
"21061","Lawalazu Public School","Lawalazu",871,2,"Lofa",3,2014,NA,NA,NA
"21067","Mbabahun Public School","Mbabahun",923,2,"Lofa",3,2014,NA,NA,NA
"21068","Korworhun Public School","Korworhun",726,2,"Lofa",3,2014,NA,NA,NA
"21071","Nyandemoilahun Public School","Nyandemoilahun",1148,3,"Lofa",3,2014,NA,NA,NA
"21072","Pasolahun Town Hall","Pasolahun",478,1,"Lofa",3,2014,NA,NA,NA
"21073","Gondorlahun Public School","Gondorlahun",809,2,"Lofa",3,2014,NA,NA,NA
"21078","Savalahun Town Hall","Savalahun",1027,3,"Lofa",3,2014,NA,NA,NA
"21079","Kamatahum Public School","Kamatahun",1010,3,"Lofa",3,2014,NA,NA,NA
"21084","Kolahun Public School","Kolahun",2334,5,"Lofa",3,2014,NA,NA,NA
"21085","Kolahun Town Hall","Kolahun",2451,5,"Lofa",3,2014,NA,NA,NA
"21086","Somalahun Town Hall","Somalahun",1178,3,"Lofa",3,2014,NA,NA,NA
"21093","Tawalahun Town Hall","Tawalahun Town",985,2,"Lofa",3,2014,NA,NA,NA
"21094","Sammie Public School","Sammie Ta",701,2,"Lofa",3,2014,NA,NA,NA
"21095","Tobogizizu Public School","Tobogizizu",1387,3,"Lofa",3,2014,NA,NA,NA
"21111","Yaselahun Town Hall","Yasselahun",411,1,"Lofa",3,2014,NA,NA,NA
"21112","Gelema Town Hall","Gelema",614,2,"Lofa",3,2014,NA,NA,NA
"21116","Zawordamai Public School","Zawordamai",848,2,"Lofa",3,2014,NA,NA,NA
"21117","Johny's Town Public School","Johnny's",391,1,"Lofa",3,2014,NA,NA,NA
"21135","Ngorkorhun Public School","Ngorkorhun",1010,3,"Lofa",3,2014,NA,NA,NA
"21006","Barkedu Public School","Barkedu",1495,4,"Lofa",4,2014,NA,NA,NA
"21007","Barkedu Town Hall","Barkedu",1534,4,"Lofa",4,2014,NA,NA,NA
"21008","Barziwen Public School","Barziwen",1080,3,"Lofa",4,2014,NA,NA,NA
"21017","Dayzabah Public School","Dayzabah",395,1,"Lofa",4,2014,NA,NA,NA
"21018","David Selma-ta Public School","David Selma-ta",991,2,"Lofa",4,2014,NA,NA,NA
"21038","Karzah Public School","Karzah Town",498,1,"Lofa",4,2014,NA,NA,NA
"21039","Wobeyammai Town Hall","Wobeyammai",307,1,"Lofa",4,2014,NA,NA,NA
"21040","Bazagizia, Public School","Bazagizia",936,2,"Lofa",4,2014,NA,NA,NA
"21041","Betejama Public School","Betejama",663,2,"Lofa",4,2014,NA,NA,NA
"21044","Konia Public School","Konia",2495,6,"Lofa",4,2014,NA,NA,NA
"21045","Luyeama Public School","Luyeama",755,2,"Lofa",4,2014,NA,NA,NA
"21080","Sarkonedu Public School","Sarkonedu",1287,3,"Lofa",4,2014,NA,NA,NA
"21081","Sarkonedu Public School","Sarkonedu",871,2,"Lofa",4,2014,NA,NA,NA
"21082","Kondadu Public School","Kondadu",1045,3,"Lofa",4,2014,NA,NA,NA
"21088","Samodu Public School","Samodu",884,2,"Lofa",4,2014,NA,NA,NA
"21089","Jarmulor Public School","Jarmulor",525,2,"Lofa",4,2014,NA,NA,NA
"21101","Vezala Public School","Vezala",1163,3,"Lofa",4,2014,NA,NA,NA
"21102","Korlela Public School","Korlela",747,2,"Lofa",4,2014,NA,NA,NA
"21103","Kanela Public School","Kanela",673,2,"Lofa",4,2014,NA,NA,NA
"21104","Tussu Public School","Tussu",768,2,"Lofa",4,2014,NA,NA,NA
"21107","Marverkonnedu Public School","Marverkonnedu",435,1,"Lofa",4,2014,NA,NA,NA
"21108","Gbegbedu Public School","Gbegbedu",1388,3,"Lofa",4,2014,NA,NA,NA
"21109","Kugbemai Public","Kugbemai Town",862,2,"Lofa",4,2014,NA,NA,NA
"21121","Blakpalasu Public School","Balakpalasu",842,2,"Lofa",4,2014,NA,NA,NA
"21122","John's Town Public School","John's",1026,3,"Lofa",4,2014,NA,NA,NA
"21129","Karsa Gas Station","Karsa",2348,5,"Lofa",4,2014,NA,NA,NA
"21130","Tenebu Town Hall","Tennebu",641,2,"Lofa",4,2014,NA,NA,NA
"21131","Voinjama F.p. Mission School","Voinjama",2082,5,"Lofa",4,2014,NA,NA,NA
"21132","Lpmc Town Hall","L.p.m.c Camp",658,2,"Lofa",4,2014,NA,NA,NA
"21133","Selega Town Hall","Selega",465,1,"Lofa",4,2014,NA,NA,NA
"21134","Voinjama Market Hall","Voinjama Market Community",2522,6,"Lofa",4,2014,NA,NA,NA
"21136","Voinjama Catholic School","Voinjama",1364,3,"Lofa",4,2014,NA,NA,NA
"21137","Kintoma Town Hall","Kintoma Town",1926,4,"Lofa",4,2014,NA,NA,NA
"21138","Kuluka Town Hall","Kulukar",742,2,"Lofa",4,2014,NA,NA,NA
"21139","Korwolane Town Hall","Ward Nine",906,2,"Lofa",4,2014,NA,NA,NA
"21001","Balagwalazu Public School","Balagwalazu",432,1,"Lofa",5,2014,NA,NA,NA
"21002","Baloma Public School","Baloma",625,2,"Lofa",5,2014,NA,NA,NA
"21009","Bodah Town Hall","Bodah",383,1,"Lofa",5,2014,NA,NA,NA
"21010","Borkeza Public School","Borkeza",751,2,"Lofa",5,2014,NA,NA,NA
"21011","Borkeza Market Hall","Borkeza",1377,3,"Lofa",5,2014,NA,NA,NA
"21022","Fassawalazu Public School","Fassawalazu",473,1,"Lofa",5,2014,NA,NA,NA
"21023","Fissibu Town Hall","Fiissebu",1584,4,"Lofa",5,2014,NA,NA,NA
"21024","Fissibu Sumokota School Building","Fiissebu",710,2,"Lofa",5,2014,NA,NA,NA
"21030","Ganglota Public School","Ganglota",1030,3,"Lofa",5,2014,NA,NA,NA
"21031","Bayan Town Hall","Beyan",851,2,"Lofa",5,2014,NA,NA,NA
"21032","Kpayarkolleh Public School","Jammy Kpayarkolleh Village",892,2,"Lofa",5,2014,NA,NA,NA
"21033","Gorlu Public School","Gorlu",1629,4,"Lofa",5,2014,NA,NA,NA
"21034","Gbonyea Public School","Gboyea",669,2,"Lofa",5,2014,NA,NA,NA
"21042","Kilewu Public School","Kilewu",915,2,"Lofa",5,2014,NA,NA,NA
"21053","Kpaiyea Public School","Kpaiyea",1382,3,"Lofa",5,2014,NA,NA,NA
"21058","Kpassagizia Public School","Kpassagizia",918,2,"Lofa",5,2014,NA,NA,NA
"21059","Gbakoita Town Hall","Gbakoita",291,1,"Lofa",5,2014,NA,NA,NA
"21076","Salayea Public School","Salayea",2491,5,"Lofa",5,2014,NA,NA,NA
"21077","Tinsue Public School","Tinsue",454,1,"Lofa",5,2014,NA,NA,NA
"21087","Sucromupublic School","Sucromu",1116,3,"Lofa",5,2014,NA,NA,NA
"21090","Tailemai Public School","Tailemai",706,2,"Lofa",5,2014,NA,NA,NA
"21091","Gbanway Public School","Gbanway",556,2,"Lofa",5,2014,NA,NA,NA
"21092","Yarpuah Public School","Yarpuah",1108,3,"Lofa",5,2014,NA,NA,NA
"21105","Lobobah Town Hall","Lobobah Town",283,1,"Lofa",5,2014,NA,NA,NA
"21106","Warkesu Public School","Warkesu",626,2,"Lofa",5,2014,NA,NA,NA
"21110","Wuomai Public School","Wuomai",634,2,"Lofa",5,2014,NA,NA,NA
"21114","Yeala Public School","Yeala",1061,3,"Lofa",5,2014,NA,NA,NA
"21118","Zelemai Public School","Zelemai",1379,3,"Lofa",5,2014,NA,NA,NA
"21119","Wozi Public School","Wozi",297,1,"Lofa",5,2014,NA,NA,NA
"21120","Ziggida Public School","Ziggida",1157,3,"Lofa",5,2014,NA,NA,NA
"21123","Zolowu Town Hall","Zolowu",956,2,"Lofa",5,2014,NA,NA,NA
"21124","Zolowu Public School","Zolowu",1216,3,"Lofa",5,2014,NA,NA,NA
"21125","Zorzor Central High","Zorzor",961,2,"Lofa",5,2014,NA,NA,NA
"21126","Zorzor Central High","Zorzor",1029,3,"Lofa",5,2014,NA,NA,NA
"21127","Zorzor Luthren School","Zorzor",639,2,"Lofa",5,2014,NA,NA,NA
"21128","Zorzor Market Hall","Zorzor",1974,4,"Lofa",5,2014,NA,NA,NA
"24018","Prince Wallace Estate Hall","Prince Wallace Estate",710,2,"Margibi",1,2014,NA,NA,NA
"24019","Division 16 Long Camp Office","Division 16 Long Camp",2190,5,"Margibi",1,2014,NA,NA,NA
"24020","Division 6 Front Office","Division 6 Front",967,2,"Margibi",1,2014,NA,NA,NA
"24021","Monclay Palava Hut","Monclay",965,2,"Margibi",1,2014,NA,NA,NA
"24026","Duside Village Office","Duside Village",1980,4,"Margibi",1,2014,NA,NA,NA
"24030","Division 9 Old Camp School","Division 9 Old Camp",1197,3,"Margibi",1,2014,NA,NA,NA
"24031","Browne Town Palava Hut","Browne Town",867,2,"Margibi",1,2014,NA,NA,NA
"24033","Division 11 Office","Division 11",1049,3,"Margibi",1,2014,NA,NA,NA
"24034","Garmaymu Town Palava Hut","Garmaymu",629,2,"Margibi",1,2014,NA,NA,NA
"24036","Mambah Civil Compound Palava Hut","Mambah Civil Compound",1121,3,"Margibi",1,2014,NA,NA,NA
"24050","Zeor Palava Hut","Zeor",847,2,"Margibi",1,2014,NA,NA,NA
"24059","Joezohn Palava Hut","Joezohn - Loongaye",621,2,"Margibi",1,2014,NA,NA,NA
"24070","Foe-day Town School","Foe-day",1083,3,"Margibi",1,2014,NA,NA,NA
"24102","Lloydsville Public School","Lloydsville / Zeechugb",168,1,"Margibi",1,2014,NA,NA,NA
"24103","Scheiffelin Commissioner's Office","Scheiffelin",1408,3,"Margibi",1,2014,NA,NA,NA
"24104","J.p. Mitchell School","Scheiffelin",2357,5,"Margibi",1,2014,NA,NA,NA
"24105","Dwazon Public School","Dwazon",3945,8,"Margibi",1,2014,NA,NA,NA
"24106","Rock Institute School","Rock Church Community",3995,9,"Margibi",1,2014,NA,NA,NA
"24107","Kpakpacon Palava Hut","Kpakpacon",377,1,"Margibi",1,2014,NA,NA,NA
"24108","Marshall City Hall","Central Marshall",746,2,"Margibi",1,2014,NA,NA,NA
"24109","Henry Town Palava Hut","Henny Town",571,2,"Margibi",1,2014,NA,NA,NA
"24132","Zeeworh Palava Hut","Zeeworh Town",1057,3,"Margibi",1,2014,NA,NA,NA
"24074","Cotton Tree Community School","Cotton Tree Community",1893,4,"Margibi",2,2014,NA,NA,NA
"24075","Hydro Community School","Hydro Community",291,1,"Margibi",2,2014,NA,NA,NA
"24077","Bethel World Outreach Church","Bethel World Outreach",545,2,"Margibi",2,2014,NA,NA,NA
"24078","Divison 45 Offshore","Divison 45 Offshore",1627,4,"Margibi",2,2014,NA,NA,NA
"24079","Divison 45 Dennisville Palava Hut","Divison 45 Dennisville",1081,3,"Margibi",2,2014,NA,NA,NA
"24080","Divison 44 Walker School","Divison 44",1379,3,"Margibi",2,2014,NA,NA,NA
"24081","Central Cotton Tree Gas Station","Central Cotton Tree",1182,3,"Margibi",2,2014,NA,NA,NA
"24082","Barclay's Farm School","Barclay's Farm",993,2,"Margibi",2,2014,NA,NA,NA
"24083","Harbel Multilateral Community School","Harbel Multilateral Community",1262,3,"Margibi",2,2014,NA,NA,NA
"24084","Poinea Palava Hut","Poinea",125,1,"Margibi",2,2014,NA,NA,NA
"24085","Divison 44 Pinco Camp Palava Hut","Divison 44 Pinco Camp",392,1,"Margibi",2,2014,NA,NA,NA
"24086","Harbel Garden School","Harbel Garden",1364,3,"Margibi",2,2014,NA,NA,NA
"24087","Harbel Grove Palava Hut","Harbel Grove",1286,3,"Margibi",2,2014,NA,NA,NA
"24088","Harbel Field House","Harbel Field House",871,2,"Margibi",2,2014,NA,NA,NA
"24089","Division 42 Suger Hill Office","Division 42 Suger Hill",473,1,"Margibi",2,2014,NA,NA,NA
"24090","Cotton Tree Palava Hut","Cotton Tree, Harbel",1234,3,"Margibi",2,2014,NA,NA,NA
"24091","R I A Terminal","R I A Community",696,2,"Margibi",2,2014,NA,NA,NA
"24092","R.s. Caulfield School","Unification Town",1113,3,"Margibi",2,2014,NA,NA,NA
"24093","Children Hope Community School","Unification Town",1697,4,"Margibi",2,2014,NA,NA,NA
"24094","Joe Blow Town Palava Hut","Y.m.c.a",764,2,"Margibi",2,2014,NA,NA,NA
"24095","Clipper Camp1","Clipper Camp Community",732,2,"Margibi",2,2014,NA,NA,NA
"24096","Clipper Camp 2","Clipper Camp Community",1247,3,"Margibi",2,2014,NA,NA,NA
"24097","Dolo Town Community School","Dolo Town",1845,4,"Margibi",2,2014,NA,NA,NA
"24098","Mother Of Jesus Christ Catholic School","Trouble Town",2262,5,"Margibi",2,2014,NA,NA,NA
"24099","Peter Town Jr. High School","Peter Town",914,2,"Margibi",2,2014,NA,NA,NA
"24100","Charlesville Public School","Charlesville",892,2,"Margibi",2,2014,NA,NA,NA
"24101","Exchem Compound","Exchem Compound",392,1,"Margibi",2,2014,NA,NA,NA
"24015","Division 25 Office","Division 25",207,1,"Margibi",3,2014,NA,NA,NA
"24016","Divison 29 Camp 2 Office","Divison 29 Camp 2 & 3",819,2,"Margibi",3,2014,NA,NA,NA
"24017","Division 36 Office","Division 36",587,2,"Margibi",3,2014,NA,NA,NA
"24022","Division 14 Camp 3 Office","Division 14 Camp 3",755,2,"Margibi",3,2014,NA,NA,NA
"24023","Division 38 Old Camp Office","Division 38 Old Camp",1281,3,"Margibi",3,2014,NA,NA,NA
"24024","Division 31 Camp 3 Office","Division 31 Camp 3",1209,3,"Margibi",3,2014,NA,NA,NA
"24025","Division 33 Office","Division 33",424,1,"Margibi",3,2014,NA,NA,NA
"24027","Division 26 Office","Division 26",790,2,"Margibi",3,2014,NA,NA,NA
"24028","Division 24 Camp 2 School","Division 24 Camp 2",463,1,"Margibi",3,2014,NA,NA,NA
"24029","Division 40 Camp 1 Office","Division 40 Camp 1",1494,3,"Margibi",3,2014,NA,NA,NA
"24032","Divison 28 Office","Divison 28",1150,3,"Margibi",3,2014,NA,NA,NA
"24035","Division 37 Office","Division 37",853,2,"Margibi",3,2014,NA,NA,NA
"24076","Divison 43 School","Divison 43",1185,3,"Margibi",3,2014,NA,NA,NA
"24118","Bright Farm School","R.s.s. Bright Farm",333,1,"Margibi",3,2014,NA,NA,NA
"24119","Evening Star Baptist Church","Mandingo Quarter",1797,4,"Margibi",3,2014,NA,NA,NA
"24120","Federation Of Transport Union","Central Kakata",1180,3,"Margibi",3,2014,NA,NA,NA
"24121","Brich-mcnutt School","Buzzy Quarter",1015,3,"Margibi",3,2014,NA,NA,NA
"24122","E.j. Yancy School","14 Road Community",1594,4,"Margibi",3,2014,NA,NA,NA
"24125","St. Augustine School","Police Station Community",2639,6,"Margibi",3,2014,NA,NA,NA
"24126","Dominique Hena School","New Kakata",1542,4,"Margibi",3,2014,NA,NA,NA
"24127","Asaru Isamic School","Vai Town",1350,3,"Margibi",3,2014,NA,NA,NA
"24128","Mission For Today School","New Kakata",1117,3,"Margibi",3,2014,NA,NA,NA
"24129","Gborfela Public School","Gborfela",385,1,"Margibi",3,2014,NA,NA,NA
"24130","Madina Community School","Madina Community",521,2,"Margibi",3,2014,NA,NA,NA
"24131","26 Gate Community School","26 Gate Community",591,2,"Margibi",3,2014,NA,NA,NA
"24007","Richard Town Palava Hut","Richard",539,2,"Margibi",4,2014,NA,NA,NA
"24008","Konoquelleh Town Palava Hut","Konoquelleh",434,1,"Margibi",4,2014,NA,NA,NA
"24009","Brown Farm Palava Hut","Brown Farm",1011,3,"Margibi",4,2014,NA,NA,NA
"24010","David Cooper Farm Palava Hut","David Cooper",904,2,"Margibi",4,2014,NA,NA,NA
"24037","J.d. Lassana Farm Palava Hut","J.d. Lassana Farm",421,1,"Margibi",4,2014,NA,NA,NA
"24038","Gboyarmu Palava Hut","Gboyarmu",382,1,"Margibi",4,2014,NA,NA,NA
"24041","Gwepolosue Palava Hut","Gwepolosue",900,2,"Margibi",4,2014,NA,NA,NA
"24042","Laketa Palava Hut","Laketa",1510,4,"Margibi",4,2014,NA,NA,NA
"24048","Vanyema Palava Hut","Vanyema",397,1,"Margibi",4,2014,NA,NA,NA
"24049","David T. Cooper Palava Hut","David T.cooper",645,2,"Margibi",4,2014,NA,NA,NA
"24051","Gweemenie Palava Hut","Gweemenie",589,2,"Margibi",4,2014,NA,NA,NA
"24057","Kpinkpah Folo Town Palava Hut","Kpinkpah Folo Town",517,2,"Margibi",4,2014,NA,NA,NA
"24058","Mary Page Farm Palava Hut","Mary Page Farm",444,1,"Margibi",4,2014,NA,NA,NA
"24062","Arthur Sherman Farm Palava Hut","Arthur Sherman Farm",762,2,"Margibi",4,2014,NA,NA,NA
"24063","Slocum Mission School","Slocum Mission",598,2,"Margibi",4,2014,NA,NA,NA
"24067","Vartiker Town Palava Hut","Vartiker",363,1,"Margibi",4,2014,NA,NA,NA
"24068","Gweh Paye Palava Hut","Gweh Paye",192,1,"Margibi",4,2014,NA,NA,NA
"24071","Yeamen Public School","Yeamen",383,1,"Margibi",4,2014,NA,NA,NA
"24110","Bwi Campus","Bwi Community",2112,5,"Margibi",4,2014,NA,NA,NA
"24111","Philadelphia Church","Gio Quarter",1753,4,"Margibi",4,2014,NA,NA,NA
"24112","Aminata Gas Station","Central Kakata",2514,6,"Margibi",4,2014,NA,NA,NA
"24113","St. Paul Lutheran School","Lango Town",2212,5,"Margibi",4,2014,NA,NA,NA
"24114","Lango Lippaye","Bassa Community",1622,4,"Margibi",4,2014,NA,NA,NA
"24115","Calvary Baptish School","Gbandi Community",1036,3,"Margibi",4,2014,NA,NA,NA
"24116","Conquerors Pentecostal School","Sackie Morris",1158,3,"Margibi",4,2014,NA,NA,NA
"24117","Benla Community School","Benla Community",607,2,"Margibi",4,2014,NA,NA,NA
"24123","Free Pentecostal School","Sugar Hill Community",1124,3,"Margibi",4,2014,NA,NA,NA
"24124","John Joseph School","Central Kakata",1133,3,"Margibi",4,2014,NA,NA,NA
"24001","Bondo Barwo School","Bondo Barwo",634,2,"Margibi",5,2014,NA,NA,NA
"24002","Yarnwullie Public School","Yarnwullie",1189,3,"Margibi",5,2014,NA,NA,NA
"24003","Barclay's Farm School Of Christ","Barclay's Farm",2752,6,"Margibi",5,2014,NA,NA,NA
"24004","Nuah Town Palava Hut","Nuah Town",275,1,"Margibi",5,2014,NA,NA,NA
"24005","Behn Gbowron Town Palava Hut","Behn Gbowron",498,1,"Margibi",5,2014,NA,NA,NA
"24006","Lakar Town Palava Hut","Lakar Town",212,1,"Margibi",5,2014,NA,NA,NA
"24011","Baypolu Public School","Baypolu Town",1506,4,"Margibi",5,2014,NA,NA,NA
"24012","S. R. C. Camp Iii Public School","S. R. C. Camp Iii",600,2,"Margibi",5,2014,NA,NA,NA
"24013","Cinta Public School","Cinta",880,2,"Margibi",5,2014,NA,NA,NA
"24014","Vayema Palava Hut","Vayema",342,1,"Margibi",5,2014,NA,NA,NA
"24039","Gleegbar Town Public School","Gleegbar",620,2,"Margibi",5,2014,NA,NA,NA
"24040","Gao Town Public School","Gao",432,1,"Margibi",5,2014,NA,NA,NA
"24043","Konola Mission School","Konola",824,2,"Margibi",5,2014,NA,NA,NA
"24044","Jennita Palava Hut","Jennita Town",992,2,"Margibi",5,2014,NA,NA,NA
"24045","Laynala Palava Hut","Laynala Town",810,2,"Margibi",5,2014,NA,NA,NA
"24046","Bolorla Palava Hut","Bolorla Town",535,2,"Margibi",5,2014,NA,NA,NA
"24047","Weala Palava Hut","Weala Town",1896,4,"Margibi",5,2014,NA,NA,NA
"24052","Kono Town Palava Hut","Kono",445,1,"Margibi",5,2014,NA,NA,NA
"24053","Gbarjor Kor Palava Hut","Gbarjor Kor",450,1,"Margibi",5,2014,NA,NA,NA
"24054","Gbolin Boe-dian Public School","Gbolin Boe-dian",312,1,"Margibi",5,2014,NA,NA,NA
"24055","Poye's Town Palava Hut","Poye's Town",422,1,"Margibi",5,2014,NA,NA,NA
"24056","Worhn Public School","Worhn",1335,3,"Margibi",5,2014,NA,NA,NA
"24060","Massaquoi Public School","Massaquoi",1204,3,"Margibi",5,2014,NA,NA,NA
"24061","S.r.c. Camp L Palava Hut","S.r.c. Camp I",1069,3,"Margibi",5,2014,NA,NA,NA
"24064","Fahn Tika Palava Hut","Fahn Tika",346,1,"Margibi",5,2014,NA,NA,NA
"24065","Gbudu Town Palava Hut","Gbudu",470,1,"Margibi",5,2014,NA,NA,NA
"24066","Zeo Town Palava Hut","Zeo",396,1,"Margibi",5,2014,NA,NA,NA
"24069","Wolaila Public School","Wolaila",495,1,"Margibi",5,2014,NA,NA,NA
"24072","Peter Town School","Peter",950,2,"Margibi",5,2014,NA,NA,NA
"24073","Lonfay Palava Hut","Lonfay",446,1,"Margibi",5,2014,NA,NA,NA
"27001","Barraken Elem. School","Barraken",1112,3,"Maryland",1,2014,NA,NA,NA
"27003","Big Town Public School","Bolodui",1315,3,"Maryland",1,2014,NA,NA,NA
"27004","Cavalla Big Town Public School","Cavalla Big Town",1011,3,"Maryland",1,2014,NA,NA,NA
"27005","Fish Town Public School","Fish Town",516,2,"Maryland",1,2014,NA,NA,NA
"27006","Fodoken Town Hall","Fodoken",297,1,"Maryland",1,2014,NA,NA,NA
"27016","Spring Hill Yealu Elem. School","Spring Hill",303,1,"Maryland",1,2014,NA,NA,NA
"27017","Kablaken Town Hall","Kablaken",117,1,"Maryland",1,2014,NA,NA,NA
"27018","Little Wlebo Elem. School","Little Wlebo # 1",211,1,"Maryland",1,2014,NA,NA,NA
"27019","Middle Town Hall","Middle Town",237,1,"Maryland",1,2014,NA,NA,NA
"27021","Pedebo Elem. School","Pedebo",330,1,"Maryland",1,2014,NA,NA,NA
"27022","Yookudi Elem. School","Yookudi",836,2,"Maryland",1,2014,NA,NA,NA
"27028","Rock Town Public School","Rock Town",537,2,"Maryland",1,2014,NA,NA,NA
"27029","Mission Town Hall","Mission Town",167,1,"Maryland",1,2014,NA,NA,NA
"27032","Whole Graway Elem. School","Whole Graway",234,1,"Maryland",1,2014,NA,NA,NA
"27033","Pullah Elem. School","Pullah",418,1,"Maryland",1,2014,NA,NA,NA
"27035","Worteken Town Hall","Worteken",207,1,"Maryland",1,2014,NA,NA,NA
"27036","Wuduke Palava Hut","Wuduke",980,2,"Maryland",1,2014,NA,NA,NA
"27073","Harper City Hall","Harper",1222,3,"Maryland",1,2014,NA,NA,NA
"27074","Cape Palmas High School","Harper",1483,3,"Maryland",1,2014,NA,NA,NA
"27075","Agnes Thompson Elem. School","Harper",1475,3,"Maryland",1,2014,NA,NA,NA
"27076","New Kru Town Hall","New Kru Town, Harper",844,2,"Maryland",1,2014,NA,NA,NA
"27077","New Kru Town Palava Hut","New Kru Town, Harper",902,2,"Maryland",1,2014,NA,NA,NA
"27078","East Harper Elem. School","Harper",2031,5,"Maryland",1,2014,NA,NA,NA
"06001","Baila Public School","Baila Town",1218,3,"Bong",1,2014,NA,NA,NA
"06002","Sarworlor Public School","Sarworlor Town",629,2,"Bong",1,2014,NA,NA,NA
"06014","Duta Town Hall","Duta",1090,3,"Bong",1,2014,NA,NA,NA
"06020","Galai Public School","Galai",1272,3,"Bong",1,2014,NA,NA,NA
"06028","Tarsai Palava Hut","Tarsai",895,2,"Bong",1,2014,NA,NA,NA
"06046","Palala Public School","Palala",2615,6,"Bong",1,2014,NA,NA,NA
"06051","Green Hill Quarry Public School","Green Hill Quarry",362,1,"Bong",1,2014,NA,NA,NA
"06052","Zowienta Public School","Zowienta",2060,5,"Bong",1,2014,NA,NA,NA
"06078","Zeby Public School","Zebay",1941,4,"Bong",1,2014,NA,NA,NA
"06084","Yopea Palava Hut","Yopea",988,2,"Bong",1,2014,NA,NA,NA
"06122","Dahn-kan Palava Hut","Dahn-kan",1203,3,"Bong",1,2014,NA,NA,NA
"06135","Yolota Palava Hut","Yolota(a)",1183,3,"Bong",1,2014,NA,NA,NA
"06136","Gold Camp Palava Hut","Gold Camp",1803,4,"Bong",1,2014,NA,NA,NA
"06137","Doe Public School","Doe",533,2,"Bong",1,2014,NA,NA,NA
"06138","Gbelletay Palava Hut","Gbelletay",307,1,"Bong",1,2014,NA,NA,NA
"06139","Rock Crusher Palava Hut","Rock Crusher",810,2,"Bong",1,2014,NA,NA,NA
"06140","Botota Public School","Botota",919,2,"Bong",1,2014,NA,NA,NA
"06141","Gbalorkpala Public School","Gbarlorkpalah",961,2,"Bong",1,2014,NA,NA,NA
"06142","Old Gbarta Palava Hut","Old Gbarta",1264,3,"Bong",1,2014,NA,NA,NA
"06143","Nangbo Palava Hut","Nangbo",492,1,"Bong",1,2014,NA,NA,NA
"06144","Tokpa-ta Public School","Tokpa-ta",1013,3,"Bong",1,2014,NA,NA,NA
"06145","U-lah Public School","U-lah",1095,3,"Bong",1,2014,NA,NA,NA
"06146","Gbecohn Public School","Gbecohn",1366,3,"Bong",1,2014,NA,NA,NA
"06147","Zeo Palava Hut","Zeo",391,1,"Bong",1,2014,NA,NA,NA
"06148","Malonkai Palava Hut","Malonkai",479,1,"Bong",1,2014,NA,NA,NA
"27002","Gborlobo Elem. School","Gborlobo",1003,3,"Maryland",2,2014,NA,NA,NA
"27007","Gbaewen Elem. School","Gbaewen Big Town",124,1,"Maryland",2,2014,NA,NA,NA
"27008","Gbeken Town Hall","Gbeken Main Town",166,1,"Maryland",2,2014,NA,NA,NA
"27009","Gbloken Mission Elem. School","Gbloken Mission Town",365,1,"Maryland",2,2014,NA,NA,NA
"27010","Gbololu Town Hall","Gbololu",351,1,"Maryland",2,2014,NA,NA,NA
"27012","Crc Kindergarten","Evansville -1",853,2,"Maryland",2,2014,NA,NA,NA
"27013","Crc High School","Gedetarbo",824,2,"Maryland",2,2014,NA,NA,NA
